Client_ID,Balance_Limit_V1,Gender,EDUCATION_STATUS,MARITAL_STATUS,AGE,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,DUE_AMT_JULY,DUE_AMT_AUG,DUE_AMT_SEP,DUE_AMT_OCT,DUE_AMT_NOV,DUE_AMT_DEC,PAID_AMT_JULY,PAID_AMT_AUG,PAID_AMT_SEP,PAID_AMT_OCT,PAID_AMT_NOV,PAID_AMT_DEC,NEXT_MONTH_DEFAULT
A17230,200000,0,2,0,0,0,0,0,0,0,0,116757,117330,116609,116359,117794,18381,5313,4620,4620,5775,668,2310,0
A17231,300000,0,0,0,1,2,2,2,2,2,2,218831,224726,229942,230764,230506,225618,11550,10857,6815,7161,12,14253,1
A17232,200000,0,0,1,1,0,0,3,2,0,0,169547,189769,185484,179829,176733,181095,23100,0,0,6440,7325,6930,0
A17233,100000,0,2,1,2,3,2,2,2,2,4,13853,13289,22243,21548,26359,24606,0,9240,0,5532,0,0,1
A17235,200000,0,2,0,1,2,2,2,0,0,2,50822,53913,52384,54729,58688,60176,4620,0,3222,4872,2763,0,1
A17237,300000,0,2,0,1,2,2,0,0,0,0,222335,212148,209651,209140,208508,208519,0,7561,7547,7420,7946,15934,1
A17238,400000,0,1,0,1,0,0,0,0,0,0,160781,142049,134668,139392,141317,143433,4916,6304,9240,5010,5177,5216,0
A17239,200000,0,1,1,2,0,0,0,0,0,0,234673,117108,115255,114236,68893,67727,4158,4599,3858,2393,2426,2583,0
A17240,100000,0,2,0,1,3,2,2,7,7,7,5544,5544,5544,5544,5544,5544,0,0,0,0,0,0,1
A17241,200000,0,1,0,1,1,2,0,0,0,0,175613,169122,157159,158471,69882,109409,0,6930,6930,3483,46200,5775,0
A17242,100000,0,2,1,1,0,0,0,0,0,-1,36787,39000,40508,34211,22127,22961,3738,3837,2416,444,24200,6849,0
A17244,300000,0,2,0,1,0,0,0,0,0,0,243550,247320,239524,243583,224292,178325,9258,9055,9312,9240,6930,6491,0
A17245,200000,0,2,0,1,2,2,4,3,2,2,103712,115590,113146,110642,112753,111014,14322,0,0,4620,370,8143,1
A17246,300000,0,2,1,1,0,0,2,0,0,0,25010,26928,19469,21806,27404,24532,5775,0,2772,9240,1155,1155,0
A17248,1000000,0,0,1,1,3,2,2,2,2,2,5775,5775,5775,5775,5775,5775,0,0,0,0,0,0,1
A17249,100000,0,2,0,1,3,4,3,2,2,2,43118,41781,40464,39108,41679,39630,0,0,0,3190,0,3696,1
A17250,500000,0,0,0,1,0,0,0,0,0,0,182989,186891,191055,195040,198970,203860,6930,7161,7161,7161,8085,19404,1
A17252,100000,0,1,0,1,1,2,0,0,2,0,36565,35304,37951,45655,44213,14830,0,3927,9240,0,2310,0,1
A17253,400000,0,1,0,1,2,2,2,0,0,0,350344,355726,339658,282970,175056,164717,14553,0,11550,6930,6930,6930,0
A17254,200000,0,2,0,0,0,0,0,0,0,-1,94320,79956,65091,53590,1321,63352,3735,3733,2328,2393,66639,2541,0
A17255,200000,0,0,1,0,2,2,0,0,2,0,58323,56708,61961,67353,65579,67073,0,6930,6422,0,2541,3465,1
A17256,200000,0,1,0,2,2,3,2,2,2,2,47002,45569,48300,48898,49711,50370,0,4158,2079,2310,1788,0,1
A17257,100000,0,1,0,1,2,0,0,0,0,0,42296,43287,44839,46683,45923,10028,3003,3465,2904,1053,344,441,1
A17258,300000,0,2,1,1,0,0,0,0,0,0,240589,245361,251522,259064,259891,263802,8757,10090,12705,9173,14507,23793,1
A17259,300000,0,1,0,1,1,2,0,0,0,0,178350,174121,177972,180949,180480,179628,0,8027,7538,6480,6671,6191,0
A17260,1000000,0,2,0,1,0,0,0,-2,-2,-2,459281,475860,0,0,0,0,23100,0,0,0,0,0,0
A17261,400000,0,1,1,1,0,0,0,0,0,0,294627,292841,288343,284532,232351,225657,13775,14590,11192,8018,8485,8293,0
A17262,200000,0,1,1,0,0,0,0,0,0,0,110453,113689,117999,108531,45828,37859,5775,6951,9268,6930,4620,6930,0
A17263,200000,0,2,0,1,0,0,0,0,0,0,117108,126683,130386,122853,127715,128856,11550,5775,4620,6930,6237,5775,0
A17264,200000,0,1,0,1,0,0,0,0,0,0,99494,109351,118789,104230,12740,24079,11550,11550,11550,11550,11550,11550,0
A17266,1000000,0,2,1,1,2,0,0,0,2,2,316865,326833,333830,357096,361665,355659,15246,15708,32340,13860,0,13398,1
A17267,100000,0,1,1,1,0,0,0,0,0,0,46253,46752,44269,44798,45565,46325,3003,3234,3003,2310,2310,2310,0
A17268,200000,0,2,0,1,0,0,0,0,0,-2,69228,41097,29088,11601,1802,901,2959,2539,2331,23100,0,40328,0
A17269,200000,0,1,1,1,1,2,2,2,0,0,59880,58106,38854,36637,37373,39074,127,10395,1848,1344,2310,1465,0
A17270,400000,0,2,0,1,0,0,0,0,0,0,230748,233384,241869,243654,248845,254086,8547,12243,9240,9240,9240,14091,0
A17271,1000000,0,2,1,1,0,0,0,0,0,0,145502,145659,147242,148062,148933,149981,6577,5320,5276,5267,5417,5389,0
A17272,1000000,0,2,0,1,1,-2,-1,-1,-2,-1,8064,8914,20319,18459,12266,33853,8958,20474,18496,12386,33945,56470,0
A17273,400000,0,1,1,1,0,0,0,0,0,0,129589,94906,82405,66713,63936,58947,6930,6999,4620,11550,9240,6972,0
A17276,300000,0,0,1,1,-1,-1,-1,-1,-1,-1,3604,53483,1929,12070,1700,1700,53483,40182,12070,1700,1700,2047,0
A17277,1000000,0,0,0,1,-2,-2,-2,-2,-2,-2,-9,2435,3280,-46,-46,-46,2444,3296,0,0,0,0,0
A17278,200000,0,2,0,1,0,0,0,0,0,0,154645,156482,158905,158288,67367,67561,6946,7503,6147,2622,2680,2700,0
A17279,200000,0,2,0,1,2,2,2,2,2,2,100864,103151,105452,106999,104620,111624,4620,4620,3927,0,8686,3927,0
A17280,100000,0,2,0,1,1,-2,-1,0,-1,0,0,0,28651,41231,11400,14994,0,28651,19309,11400,6930,2310,0
A17281,100000,0,2,0,2,0,0,0,0,0,0,44151,46357,40381,35971,36734,82155,2985,3056,2566,1019,4985,5544,0
A17282,100000,0,1,1,1,0,0,0,2,2,3,20143,28277,37006,38016,48293,46868,9240,9240,2310,10973,0,1386,1
A17283,400000,0,1,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A17284,200000,0,0,0,1,0,0,0,0,0,0,170624,173181,173908,170141,174733,187073,7623,7623,6930,8085,20906,0,0
A17287,500000,0,1,0,1,0,0,0,0,0,0,425347,432862,441436,449690,409092,416696,15500,16459,16939,14611,15066,15174,0
A17288,400000,0,2,0,1,-2,-2,-2,-2,-2,-2,15775,14923,39626,6304,75191,19656,15521,63881,6304,75191,26489,16038,0
A17290,400000,0,1,0,1,1,2,0,0,0,0,414412,95322,47630,45091,12012,0,0,4620,2624,2310,0,84728,1
A17291,1000000,0,2,0,1,0,-1,-1,-1,-1,-1,474774,878,878,5429,237999,878,878,878,5429,237999,878,3627,0
A17293,1000000,0,0,0,1,0,0,0,0,0,0,363649,373287,385031,394296,34622,38753,13860,15015,13860,2310,4620,4648,0
A17294,200000,0,2,0,1,0,0,0,0,-2,-2,30552,33426,34650,0,0,0,3396,2310,0,0,0,0,0
A17295,100000,0,1,0,1,2,3,2,2,2,0,69432,67637,69776,70446,68679,67099,0,3927,2541,7,2432,3010,0
A17296,1000000,0,0,0,1,-2,-2,-2,-2,-1,0,-37,7378,993,4578,487988,498198,7415,1007,4599,487988,17930,18071,0
A17297,1000000,0,2,1,1,-2,-2,-2,-2,-2,-2,14932,-624,-1779,-1758,-6260,433245,3909,0,21,25,449390,16205,1
A17298,200000,0,1,1,1,0,0,0,0,0,0,247272,238108,227138,215699,202104,185160,11550,11550,11550,4620,19635,6930,0
A17299,400000,0,2,1,1,0,0,0,0,0,0,43038,43500,36334,27505,32578,33294,6930,6930,3125,11550,6930,11550,0
A17300,1000000,0,2,0,1,0,0,0,0,0,0,136583,139395,142391,140252,131938,134715,5082,5313,5082,4759,4895,5297,0
A17301,300000,0,1,0,1,0,0,0,0,0,0,248189,246726,174497,174922,172753,175742,9293,6480,7868,6168,6355,6403,0
A17302,200000,0,0,0,1,0,0,0,0,0,0,110277,109681,108722,102488,63516,63934,4620,4197,4620,3465,2312,2333,0
A17303,1000000,0,2,1,1,-1,-1,-1,-1,-1,-1,24546,24435,29945,2285,28270,0,24444,30642,2511,28270,0,0,0
A17304,100000,0,2,0,1,2,0,0,2,0,0,37951,40310,47027,45558,45313,44417,3003,7392,0,1917,1733,2310,1
A17305,1000000,0,2,1,1,2,0,0,0,0,0,324784,332555,352123,361314,360797,333375,30053,26403,15939,12289,12086,11504,1
A17307,100000,0,2,1,1,-1,-1,-1,-1,-1,-2,681,1728,-5,511,0,0,1728,0,515,0,0,4657,0
A17308,1000000,0,2,1,1,-2,-2,-2,-1,-1,-2,-344,-344,-9,1351,321,0,0,335,1719,321,0,0,1
A17311,400000,0,0,0,2,0,0,0,0,0,0,169383,158725,139348,203412,205682,209554,8094,8085,69300,7623,7392,0,0
A17312,500000,0,1,1,2,1,-2,-1,-1,-1,-2,0,0,8348,1649,0,0,0,8348,1666,0,0,15542,1
A17313,200000,0,1,0,2,-1,-1,-1,-1,-1,-1,11141,12638,19455,10111,9032,5616,12684,22368,10111,9051,5616,4897,1
A17314,200000,0,2,0,0,0,0,0,0,0,0,45225,42114,41465,33955,28796,26438,3742,3696,3278,2310,2310,2310,0
A17315,100000,0,1,0,1,1,2,0,0,0,0,93952,91762,91187,90270,88563,89316,21,4950,3710,3465,3257,3481,0
A17316,200000,0,0,0,1,1,2,0,0,0,0,113331,108069,99277,84862,45888,38113,3248,4620,3042,1617,1384,1395,1
A17317,200000,0,1,1,1,2,2,0,0,2,0,46290,44742,38314,43188,41811,42677,0,2957,5521,0,1885,1589,1
A17318,100000,0,2,0,1,-1,-1,-1,0,0,0,1155,0,42927,44705,44906,46844,0,42927,3373,1264,2310,1155,0
A17320,500000,0,0,1,0,1,2,3,2,3,2,309071,332859,324285,338487,329856,316426,32340,0,23100,0,0,11781,1
A17322,1000000,0,2,0,1,0,0,-1,-1,0,0,5149,7253,6329,247491,242984,241206,2310,6329,247491,9240,9240,10848,0
A17323,1000000,0,2,1,1,0,0,2,0,0,0,238071,245932,204788,189942,165301,167457,17556,46,8108,7736,6930,13860,0
A17324,400000,0,0,0,1,2,2,0,0,0,0,367669,358011,269328,206687,193185,202663,0,11578,11550,11550,11550,46200,1
A17325,400000,0,2,1,1,6,5,4,3,2,2,187898,183712,179619,175193,170196,178501,0,0,0,0,11259,2310,0
A17326,100000,0,1,0,1,0,0,0,0,0,0,69522,69963,66581,61906,58806,60390,3451,3338,3479,2107,2534,2310,0
A17327,300000,0,2,1,1,0,0,0,0,0,0,210988,211268,210323,161933,66856,63543,9240,7246,11767,2555,2312,2774,0
A17330,500000,0,2,1,1,0,0,0,0,0,0,320249,325668,335038,337699,344165,301411,11661,15537,12592,13338,10947,12705,0
A17331,100000,0,0,1,1,-2,-2,-2,-2,-2,-2,2846,1765,4410,1257,901,2204,1765,4435,1257,901,2204,4419,0
A17332,100000,0,1,0,2,0,0,0,0,0,2,34267,36600,43620,41351,44447,43414,2913,7623,3005,3791,0,1987,1
A17333,200000,0,2,0,0,0,0,0,0,0,0,46438,49586,53412,56951,60903,59700,4620,4620,4620,4620,4620,4620,0
A17334,1000000,0,2,0,0,0,0,0,0,0,0,61439,62696,59060,50344,48304,32393,4001,3252,2793,1437,1386,1728,0
A17335,1500000,0,0,0,1,1,-1,-1,-1,-1,0,0,5842,6863,425,148662,77034,5842,6863,462,88113,0,19586,0
A17336,1500000,0,1,0,1,-2,-2,-2,-2,-2,-2,64370,2453,63779,41887,5789,390928,2453,63867,57778,5789,390928,27609,0
A17337,1000000,0,2,0,1,-1,0,0,0,0,0,14893,33225,35981,38170,39492,28053,23100,4620,3465,2310,2310,2310,0
A17338,1000000,0,1,1,1,0,0,0,0,0,0,462841,340841,246941,187704,192340,144648,14357,7046,5800,11804,4632,11656,0
A17339,100000,0,0,0,1,0,0,-1,2,-1,-1,8861,10118,2700,1799,1307,3144,2347,2700,0,1310,3153,4237,0
A17340,100000,0,1,1,1,0,0,0,2,2,0,61601,63929,70711,70795,65246,56265,3361,7833,2192,0,1721,1349,0
A17341,500000,0,0,1,1,-2,-2,-2,-2,0,0,0,0,-24352,342543,339450,343663,0,3892,755310,12012,12705,13860,0
A17342,400000,0,1,0,1,0,0,0,0,0,0,292772,293114,290443,273490,222291,227727,14091,14098,11141,9240,9240,9240,0
A17343,300000,0,0,1,1,-1,-1,-1,-1,-1,-2,5650,753,0,66473,0,0,753,0,66473,0,0,0,0
A17344,400000,0,2,1,1,0,0,0,-1,-1,-2,47644,49402,0,1206,0,0,3927,0,1206,0,0,0,0
A17345,500000,0,0,0,1,-1,-1,-1,-1,-1,-1,19148,38311,21705,39252,21959,11173,38311,24151,39252,21966,11173,27487,0
A17346,400000,0,2,0,1,0,0,0,0,-2,-2,95585,56507,36313,0,0,0,7062,2419,0,0,0,0,0
A17347,1000000,0,2,0,1,0,0,0,0,0,0,156796,159341,133301,128501,126581,121873,8147,6930,9240,5775,4620,4851,0
A17349,1000000,0,2,1,1,0,0,0,0,0,0,295493,215444,221383,114250,110028,87203,9240,11180,9240,3465,4620,4620,0
A17350,300000,0,2,0,1,1,2,0,0,3,2,177235,173021,175777,195096,190633,187309,0,6930,22308,0,0,7392,1
A17351,400000,0,1,1,2,0,0,0,0,0,0,88293,87639,87099,86373,88096,86965,3724,3786,3664,3077,3123,3192,0
A17352,100000,0,2,0,1,1,2,3,2,2,2,26567,30025,31167,29979,32252,31404,4620,2310,0,2772,0,6930,1
A17353,200000,0,2,1,2,0,0,0,0,0,0,107983,103506,103717,107059,109201,111705,4851,4851,5775,4620,4620,6930,0
A17354,200000,0,2,0,1,0,0,0,0,0,0,45045,45932,47510,49725,49663,49794,3234,3234,3927,2310,1804,1883,0
A17355,100000,0,1,0,1,-1,-1,-1,-1,-1,-1,3899,0,1964,4985,0,4470,0,1964,4985,0,4470,0,0
A17356,200000,0,1,0,2,0,0,0,0,0,0,96655,97995,99446,100832,104451,106362,4583,4664,4680,6930,4620,3465,1
A17357,1500000,0,1,0,1,0,0,0,0,0,0,275941,278353,288371,86242,80721,56260,16198,24306,14167,56382,282,40189,0
A17360,500000,0,2,0,2,-1,0,0,-1,0,0,175220,182451,307775,15186,6754,-1446,14010,162943,15325,23,0,0,0
A17361,400000,0,2,1,1,1,2,0,0,2,0,216350,194107,179801,173890,153035,138649,0,6930,13860,0,4772,4243,1
A17362,300000,0,2,0,1,1,2,2,-2,-2,-2,7521,6976,0,0,0,0,0,0,0,0,0,0,0
A17363,200000,0,2,1,1,0,0,0,0,2,2,18434,24285,22920,19942,19369,18161,6930,2772,4158,0,3696,0,0
A17365,200000,0,0,0,1,0,0,0,0,0,2,115082,114091,116914,69242,70591,67990,5144,5657,4107,5502,0,2890,1
A17366,1500000,0,0,1,1,0,0,0,0,0,0,780163,603425,617403,631894,397777,407884,23100,25410,28413,14553,18480,18480,0
A17367,100000,0,2,0,1,1,-1,0,0,2,0,0,1712,4100,7022,6567,7050,1712,2389,3001,0,589,245,0
A17368,400000,0,1,0,1,-1,-1,-1,0,-1,-1,12037,77325,42707,105080,20949,46669,77436,42772,82469,21019,46722,48016,0
A17369,400000,0,2,1,0,0,0,0,2,2,2,276489,211850,211929,163622,163474,165754,11550,18480,0,18480,6930,0,0
A17370,200000,0,2,1,2,0,0,0,0,0,0,127810,119820,122809,107588,61467,62781,4394,5027,4768,2536,4930,2631,0
A17371,400000,0,1,1,1,0,0,0,0,0,0,360360,360050,367302,367863,274668,275451,12841,17734,13950,9647,9933,10571,0
A17372,200000,0,2,0,0,0,0,-1,0,0,0,4167,12000,35507,32717,35844,33922,9240,35544,3465,4620,2310,4620,0
A17373,200000,0,0,0,0,0,0,0,0,0,0,64421,42971,22626,75523,66757,66814,4620,9792,64680,2345,4620,3465,0
A17374,300000,0,0,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1769,0
A17375,200000,0,1,0,2,2,2,2,2,0,0,107824,111113,113329,108769,21497,20702,5775,5544,9,1162,2562,1624,1
A17376,1000000,0,2,1,1,1,2,0,0,0,0,646262,585497,598606,611683,622945,636802,0,22532,23100,21705,23292,21804,0
A17377,200000,0,2,0,1,0,0,0,0,0,0,55747,57152,57921,60009,60848,60275,3932,3289,3966,2495,2527,2238,0
A17378,500000,0,0,0,1,1,-2,-1,-1,-1,-1,0,0,1194,-2,2153,2462,0,1194,0,2155,2462,1067,0
A17379,500000,0,2,0,1,0,0,0,0,-2,-1,46519,49651,59136,0,0,84465,4620,11550,0,0,84465,3576,0
A17380,100000,0,1,0,0,0,0,0,2,2,0,28713,30998,36722,37745,36452,37253,2772,6237,2310,0,1386,3234,0
A17382,1000000,0,2,0,1,0,0,0,0,0,0,331855,292289,207930,210651,198981,193446,11562,10395,9254,6930,6930,6930,0
A17384,1000000,0,2,0,1,0,0,0,0,0,0,564682,533395,528436,529923,373183,381002,23100,23100,16401,13398,13664,14091,0
A17385,500000,0,0,1,1,2,-1,-1,-1,-1,-1,961,961,961,961,347,2268,961,961,961,347,2268,961,1
A17386,1000000,0,2,0,1,-2,-2,-2,-2,-2,-1,17045,98981,56600,57787,77972,10206,103950,57750,35036,184800,11550,13860,0
A17388,400000,0,2,0,1,0,0,0,0,0,0,236780,233689,230027,228699,204400,196854,11550,11550,11550,6930,6930,9240,0
A17389,400000,0,2,1,1,2,0,0,2,2,2,166738,168829,181129,184165,187828,191841,6237,15015,7392,8085,7392,7623,1
A17390,300000,0,0,0,1,0,0,0,0,0,0,151640,164948,67092,50564,33578,59219,34650,3377,2310,6930,32340,587,0
A17391,1000000,0,0,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A17392,1000000,0,2,0,1,0,0,0,0,0,0,115777,112040,113192,108630,105860,91307,4114,5082,4442,3885,4620,4620,0
A17393,1000000,0,2,0,1,-2,-2,-2,-2,-2,-2,7549,476,1361,3682,65262,34837,476,1361,3682,65262,42460,9471,0
A17394,300000,0,1,0,2,2,2,2,2,2,2,100894,98577,106221,108401,110323,108258,0,9240,4620,4389,0,4620,1
A17395,500000,0,0,0,1,-2,-2,-2,-2,-2,-2,3058,0,0,0,0,0,0,0,0,0,0,0,0
A17396,200000,0,2,0,0,2,2,2,2,2,2,167877,171384,167392,176976,179967,175639,7623,0,13860,7161,0,9702,0
A17397,500000,0,0,1,1,-2,-2,-2,-2,-2,-2,46105,3678,-5,1294,14299,561,3703,0,1298,14313,561,9381,0
A17398,500000,0,0,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A17399,200000,0,2,0,1,0,0,0,0,0,0,154079,161485,155810,142994,45163,64290,122430,60099,92400,39270,55440,64680,0
A17401,500000,0,0,0,2,-1,-1,-1,-1,-1,-1,2195,2195,2195,2195,0,4389,2195,2195,2195,0,4389,2195,0
A17402,200000,0,2,1,2,-1,-1,0,0,0,0,2030,18621,19150,18106,18475,18852,18621,3229,2310,370,377,21291,0
A17403,200000,0,1,0,2,1,2,-1,3,2,0,19298,13915,268,268,23058,18810,0,268,0,23192,924,5248,1
A17406,400000,0,2,0,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A17407,1000000,0,1,0,1,0,0,0,0,0,0,98286,96080,93266,87685,84121,80561,4620,4620,4620,2772,2772,3465,0
A17408,400000,0,0,1,1,0,-1,0,0,-2,-2,17727,998,5156,0,0,0,998,4620,0,0,0,13299,0
A17409,200000,0,2,0,1,0,0,0,0,0,0,75773,71615,74186,73513,75070,50259,3458,4620,2310,2458,2446,670,0
A17410,200000,0,1,0,2,0,0,0,-2,-2,-2,89880,33523,0,0,0,0,2310,0,0,0,0,0,0
A17411,100000,0,2,1,1,0,0,0,0,0,0,27480,30007,32509,34953,35987,37364,3696,3696,3696,2310,2310,2310,0
A17413,200000,0,2,1,1,0,0,0,0,0,0,61769,28870,37570,41391,37126,39365,4620,9240,4620,2310,4620,5535,0
A17414,100000,0,2,1,2,2,2,2,2,2,2,34856,37050,39455,39968,40474,41333,3465,3696,1848,1848,1848,1848,1
A17415,1000000,0,2,1,2,-1,-1,-1,2,-1,-1,19390,13266,3086,589,12532,11176,13266,3691,0,12532,11176,8870,0
A17416,200000,0,1,0,1,2,2,0,-1,0,0,198344,180469,159157,159693,67658,69064,0,3183,161700,2737,2818,2585,1
A17417,100000,0,2,1,2,0,0,0,0,2,2,34680,36627,41772,46835,47228,48443,3234,5775,5775,1848,2310,1848,0
A17418,400000,0,1,0,1,0,0,2,0,0,0,340379,357699,350175,350078,338223,318399,25757,0,11192,18586,21252,11781,0
A17419,100000,0,2,0,1,-1,0,0,0,0,0,45130,47161,48859,50552,60552,70409,3465,3132,3188,11550,11550,2606,0
A17420,1000000,0,2,0,1,0,0,0,0,0,0,330111,261878,216780,171959,172217,149318,9240,9471,6953,5094,4724,5082,0
A17423,1000000,0,0,0,1,0,-1,0,0,0,0,12941,111640,104599,72116,57662,39275,111640,5283,3465,11462,1883,23100,0
A17424,100000,0,1,0,1,0,0,2,0,0,0,34239,39769,40520,42273,44121,5082,8411,2079,2772,2310,231,0,1
A17426,200000,0,2,0,1,0,0,0,0,0,0,136036,137722,138690,136029,67106,60187,6052,6713,5978,2437,4754,3093,0
A17427,100000,0,2,1,1,0,0,0,2,0,0,65013,63456,70912,66946,63925,64278,4620,9240,0,2310,2310,0,0
A17429,400000,0,2,0,1,0,0,0,0,0,0,196265,193943,196133,197944,198411,203271,6884,9268,8974,7295,10866,7434,0
A17431,1000000,0,0,0,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A17432,100000,0,0,1,1,3,2,2,2,2,0,14290,13724,19730,19774,19113,21102,0,6627,705,0,2310,2310,1
A17433,300000,0,2,1,1,-1,-1,-1,-1,-1,0,2416,6237,5052,1566,4712,2181,6242,5052,1566,4712,0,0,0
A17435,200000,0,1,0,1,-1,-1,-1,-1,-1,-1,3331,3336,3343,2913,2913,2913,3336,3343,2913,2913,2913,210,0
A17437,200000,0,0,1,1,0,0,0,0,0,0,109450,112490,111624,104765,44874,45870,4888,5359,3003,2310,1617,1386,0
A17438,500000,0,2,1,1,-2,-2,-2,-2,-2,-2,10834,4680,11319,3483,5662,6851,4685,11416,3483,5699,6865,14592,0
A17439,200000,0,0,0,1,0,0,0,0,0,0,108087,98579,79131,70970,45659,47237,3680,4285,3098,1631,2310,12599,0
A17441,100000,0,2,0,1,0,0,0,0,-2,-2,39658,66193,67542,21795,1672,1672,28078,4620,4435,1672,1672,7609,1
A17442,100000,0,2,1,1,1,2,0,0,0,0,68556,66708,61811,63437,64712,68898,0,4045,3361,2326,5239,0,1
A17444,100000,0,2,0,1,0,0,0,0,0,2,45523,48561,51005,52691,59533,60892,3812,3927,3234,7750,2647,0,0
A17445,400000,0,2,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A17446,1000000,0,2,0,1,2,2,0,0,2,0,551168,527703,540443,583541,430683,439697,0,24712,57286,0,16251,16350,1
A17447,100000,0,2,0,1,2,2,2,2,2,2,65290,66304,61497,55491,56290,48184,4620,3003,5,3714,0,2079,1
A17448,1000000,0,2,1,2,0,0,0,0,0,0,318170,301517,293638,280286,281210,275269,11781,15107,11550,11550,11550,10626,0
A17449,300000,0,0,0,1,0,0,0,-1,-1,0,82151,59168,45616,2774,5389,5198,3294,14784,3465,6237,0,0,1
A17450,300000,0,2,1,1,0,0,0,2,2,0,118147,126394,135749,136175,131414,139189,11550,12705,5313,0,11550,11550,0
A17452,200000,0,2,1,1,0,0,0,-1,0,0,184098,173636,173673,160279,69538,8667,7161,3696,218387,2596,231,7140,1
A17453,100000,0,2,0,2,1,2,0,0,0,0,30617,29450,31957,34405,34766,37540,0,3696,3696,1617,3698,3742,1
A17454,1000000,0,0,0,1,-1,2,0,0,0,0,18175,15542,30850,38984,47223,55673,0,18480,11550,11550,11550,27503,0
A17455,500000,0,2,0,2,0,0,0,0,0,0,483933,493626,494749,444035,289702,261679,18480,24786,16401,9360,9240,7623,0
A17456,300000,0,1,0,1,0,0,0,0,0,0,180547,191219,200751,203996,184435,187653,18480,17325,9240,6930,6237,39270,0
A17458,1000000,0,2,0,1,0,0,0,0,0,-2,294636,142363,136738,137316,-5096,-5096,4955,8596,6558,3010,0,0,0
A17459,400000,0,1,0,1,0,0,0,0,2,0,215193,222462,226396,189944,150150,140559,10857,10407,29813,0,5105,5313,0
A17460,1000000,0,0,0,1,-1,-1,-1,-1,0,0,7143,3671,4710,32169,31887,26796,3671,4710,32169,3012,0,12370,0
A17461,300000,0,2,0,1,2,-1,2,-1,0,-1,901,1802,901,1802,901,1802,1802,0,1802,0,1802,0,1
A17462,400000,0,1,1,1,1,-1,-1,-1,-1,-2,0,9568,5221,11672,0,0,9568,5221,11672,0,0,0,1
A17463,500000,0,2,0,2,0,0,0,0,0,0,324846,264934,256142,256872,202400,213486,18480,11550,27785,11550,24066,11550,0
A17464,400000,0,2,0,1,-1,-1,-1,-1,-1,0,1883,19397,901,901,1802,901,19448,901,901,1802,0,901,1
A17465,500000,0,0,0,1,0,0,0,0,2,2,87683,93525,96073,101564,103308,106334,6983,3696,6699,3696,4620,0,0
A17466,1500000,0,2,0,1,0,0,-2,-1,0,0,123532,0,0,263118,268348,271136,0,0,263118,9540,10062,9478,0
A17468,500000,0,2,1,0,0,0,0,0,0,0,350316,339120,330640,315955,309397,308900,13860,16170,11550,11550,11550,10808,0
A17469,1000000,0,1,0,1,-1,-1,-1,-1,-1,-1,6646,4278,4777,5047,22086,742,4299,4800,5454,22194,744,744,0
A17470,300000,0,2,0,1,0,0,0,0,0,0,157653,133405,104121,88910,65969,67556,5516,4620,5572,2772,3003,2772,0
A17471,400000,0,2,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A17474,100000,0,1,1,2,1,2,-1,2,0,0,10335,437,8108,7637,8203,12883,0,8108,0,693,5221,4620,1
A17475,500000,0,0,0,2,-1,-1,-1,-1,-1,-1,21966,35618,32774,27549,22449,79284,37789,33017,27602,22492,79577,59346,0
A17476,400000,0,2,1,1,0,0,0,0,0,0,334564,327001,186218,254892,148808,42818,13955,30060,148861,6930,4620,9240,0
A17477,200000,0,0,0,1,-1,-1,-1,-1,-1,-1,33925,8485,26068,1155,1155,14218,8485,26068,1155,1155,14218,3326,0
A17478,200000,0,2,0,1,1,2,0,0,2,2,32652,31453,37110,41793,40434,44389,0,6930,5313,0,4620,0,1
A17479,1000000,0,0,0,1,-1,-1,-1,-1,-1,-1,878,878,878,878,0,878,878,878,878,0,878,1756,0
A17482,100000,0,2,1,1,0,0,0,0,0,0,79124,80744,83375,85218,85514,94096,3620,4620,4620,3045,10649,0,0
A17484,200000,0,2,0,1,1,2,2,2,0,0,118115,114562,116175,112109,63081,63615,0,11088,0,2772,2772,3234,0
A17485,300000,0,1,0,1,2,2,2,2,4,3,114199,118977,123774,134696,132017,129270,8085,8085,14322,827,0,4851,1
A17486,200000,0,1,1,1,2,2,2,2,2,2,53229,55588,57706,58843,59730,60748,3927,3696,2772,2541,2310,0,1
A17487,200000,0,2,0,1,0,0,0,0,0,0,127327,108854,111728,111490,67323,63604,4008,4571,3333,2282,2250,4622,0
A17488,400000,0,1,1,1,0,0,0,0,0,0,213696,203929,185805,184728,178119,176897,8020,8325,6865,6930,5147,5084,0
