Client_ID,Balance_Limit_V1,Gender,EDUCATION_STATUS,MARITAL_STATUS,AGE,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,DUE_AMT_AUG,PAID_AMT_JULY,PAID_AMT_AUG,PAID_AMT_SEP,PAID_AMT_OCT,PAID_AMT_NOV,PAID_AMT_DEC,Ability_to_pay_AUG,Ability_to_pay_SEP,Ability_to_pay_OCT,Ability_to_pay_NOV,Ability_to_pay_DEC,AVG_PAID_AMT,NEXT_MONTH_DEFAULT
A18702,1000000,0,2,1,0,0,0,0,0,0,3,60323,3465,3638,3465,2310,0,0,-60323,-63400,-65537,-10892,-10067,2146.3333333333335,0
A18703,400000,0,0,1,0,0,0,0,-1,0,0,102961,3465,6359,254317,6935,7392,7161,-102961,-23904,-234917,-203860,-208337,47604.833333333336,0
A18704,100000,0,0,1,0,0,0,2,2,2,2,29737,5775,4620,0,4620,0,2310,-29737,-33197,-41217,-36061,-39781,2887.5,0
A18705,500000,0,0,1,0,0,0,0,0,0,0,362005,13860,16170,18480,15186,12705,12705,-362005,-362871,-411028,-316024,-321621,14851.0,0
A18707,300000,0,1,0,0,2,2,0,0,2,2,68769,0,4216,7161,3003,3465,4091,-77201,-70420,-74923,-82218,-84648,3656.0,0
A18708,200000,0,2,0,0,1,2,0,0,0,0,93571,0,4551,4220,2412,2294,4618,-102673,-95782,-81622,-62081,-53911,3015.8333333333335,0
A18709,400000,0,0,1,0,0,0,0,-2,-2,-2,115500,2310,0,0,0,0,0,-115500,0,0,0,0,385.0,0
A18710,100000,0,2,1,0,0,0,0,0,0,0,63433,3361,8369,4620,2398,0,0,-63433,-68630,-68034,-25696,0,3124.6666666666665,1
A18711,400000,0,2,1,1,0,0,0,2,0,0,333402,12012,27027,0,23100,28875,0,-333402,-339651,-361612,-317824,-326151,15169.0,0
A18712,200000,0,0,1,0,0,0,0,0,0,0,110072,5775,5313,5313,4620,4389,6930,-110072,-112883,-110436,-99381,-101818,5390.0,0
A18713,500000,0,0,1,0,0,0,0,0,0,0,19605,8055,23100,4620,2310,6930,2310,-19605,-41465,-43694,-44719,-49905,7887.5,0
A18715,1000000,0,0,1,0,0,0,-1,0,0,0,10679,2333,149025,5590,3403,2453,2361,-10679,-143435,-151518,-132682,-71677,27527.5,0
A18716,200000,0,2,0,0,0,0,0,0,0,0,102125,4620,4851,4620,4620,4620,4620,-102125,-97986,-100277,-103220,-105816,4658.5,0
A18717,400000,0,2,1,0,-2,-2,-2,-2,-2,-2,63405,63763,69046,50566,594,25024,490,74687,32086,287,49454,-23737,34913.833333333336,0
A18718,500000,0,0,1,0,-1,0,0,0,0,0,169330,7161,5886,4736,6944,4620,316,-169330,-165567,-29339,-20455,-21097,4943.833333333333,0
A18720,300000,0,2,1,0,2,2,2,0,0,0,211203,16316,16,4745,4158,6616,7385,-211235,-214399,-151610,-114186,-117496,6539.333333333333,1
A18721,400000,0,2,0,0,2,2,0,0,2,0,126868,0,4620,15810,0,4784,4886,-136108,-127177,-126597,-130702,-121527,5016.666666666667,0
A18722,1000000,0,2,1,0,-1,-1,-1,0,0,-2,7933,7958,185726,74112,6715,30,46900,177793,-110214,-113560,-6577,93830,53573.5,0
A18723,1000000,0,2,1,0,0,0,0,0,0,0,387791,16200,23218,23160,16260,18612,23592,-387791,-397119,-391533,-387951,-385495,20173.666666666668,0
A18725,100000,0,2,0,0,-1,-1,0,0,0,0,23317,23317,23100,3578,6930,1825,2310,-217,-34692,-36939,-42601,-43490,10176.666666666666,0
A18726,400000,0,1,0,0,2,2,2,2,2,2,226419,10395,10164,8547,0,18018,0,-246747,-248004,-233594,-260972,-238032,7854.0,1
A18727,500000,0,2,1,0,-1,-1,-1,-1,-2,-2,0,0,1802,5128,0,0,20543,1802,3326,-5128,0,41086,4578.833333333333,0
A18728,500000,0,2,0,0,0,0,0,0,0,-1,138422,69300,3003,4620,2310,37727,36574,-138422,-103890,-71250,-36574,0,25589.0,0
A18730,500000,0,2,1,0,0,0,0,0,0,0,122850,5775,6006,6930,6930,5082,5313,-122850,-125505,-128960,-132351,-135299,6006.0,0
A18732,200000,0,0,1,0,1,2,2,0,0,0,191464,10049,0,5429,2421,2488,2666,-191464,-196801,-180242,-69420,-70162,3842.1666666666665,1
A18734,200000,0,2,0,0,0,0,0,0,0,-2,96798,11550,11550,4620,0,0,0,-96798,-106662,-93959,0,0,4620.0,0
A18735,200000,0,2,1,0,0,0,0,2,2,2,63574,4059,7477,0,5313,0,2541,-63574,-69302,-78048,-71758,-75507,3231.6666666666665,0
A18737,200000,0,2,1,0,1,2,0,0,0,0,113220,0,4223,4389,4389,4620,9933,-121666,-115618,-118094,-120524,-123208,4592.333333333333,1
A18738,200000,0,2,0,0,0,0,0,-1,-1,-1,15207,2772,2310,3927,0,13118,3696,-15207,-7491,-3906,17482,-2587,4303.833333333333,1
A18739,100000,0,0,1,0,-1,2,-1,0,0,0,9362,0,3246,7916,0,0,2273,-15854,4670,-8880,-7916,-963,2239.1666666666665,1
A18740,1000000,0,0,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
A18741,1000000,0,2,1,0,-1,-1,-1,-1,-1,-2,5394,5394,0,10788,0,0,0,-5394,10788,-10788,0,0,2697.0,0
A18743,100000,0,0,1,0,0,0,0,0,0,0,60372,4158,4620,5775,3465,2310,4620,-60372,-63310,-66995,-61922,-59940,4158.0,0
A18744,200000,0,2,0,0,0,0,0,0,0,-2,25431,4620,9325,4620,0,0,0,-25431,-32333,-15782,0,0,3094.1666666666665,0
A18745,1000000,0,2,1,0,0,0,0,0,0,0,232157,9309,9240,10377,2310,2310,0,-232157,-171933,-148960,-56847,-54098,5591.0,0
A18747,100000,0,2,0,0,0,0,0,0,0,0,34687,3696,3696,2952,1432,6930,2079,-34687,-37119,-38753,-39543,-45819,3464.1666666666665,0
A18748,400000,0,2,1,0,1,2,2,2,2,0,29018,3696,0,9933,0,4620,4620,-29018,-47759,-36600,-44571,-39004,3811.5,0
A18750,500000,0,2,1,0,0,0,0,0,0,0,28110,6930,13860,6930,4627,7163,1224,-28110,-33098,-37473,-22904,-25932,6789.0,0
A18751,1000000,0,2,1,0,0,0,0,0,0,0,22019,6953,11555,9258,11550,11550,2107,-22019,-24687,-29462,-37203,-43481,8828.833333333334,0
A18752,1000000,0,2,1,0,0,0,0,0,0,0,490843,20827,23100,20790,15246,16401,17325,-490843,-475232,-474185,-443656,-451882,18948.166666666668,0
A18754,1500000,0,2,1,0,0,0,0,0,0,0,421196,13952,28963,11659,24306,14049,23142,-421196,-421845,-383532,-342243,-328099,19345.166666666668,0
A18755,500000,0,2,1,0,0,0,0,0,-1,-1,20903,2885,2643,4405,1287,0,0,-20903,-22509,-20575,-1287,0,1870.0,0
A18756,1000000,0,0,1,0,-2,-1,-1,0,0,0,41760,49088,53142,80878,57750,55440,55440,11382,31802,-84862,-85634,-57588,58623.0,0
A18757,400000,0,2,1,1,0,0,2,-1,0,0,10966,5198,0,75001,4620,241314,10631,-10966,-160397,-70381,-51940,-276860,56127.333333333336,0
A18758,400000,0,0,1,1,1,2,2,2,2,0,354068,13860,14056,28954,0,13860,13860,-382180,-416653,-358401,-361751,-342340,14098.333333333334,0
A18760,400000,0,0,0,1,2,0,0,0,0,2,173599,6237,7854,7988,14553,0,7392,-173599,-178669,-182308,-192430,-203862,7337.333333333333,1
A18761,500000,0,0,1,0,-1,-1,2,-1,-1,-1,145052,60721,0,2580,2580,0,2606,-145052,-8131,0,-2580,2606,11414.5,0
A18762,1000000,0,2,1,0,0,0,0,0,0,0,106944,18480,4625,3696,4620,6930,23100,-106944,-84895,-82294,-76493,-81943,10241.833333333334,0
A18763,1000000,0,0,1,0,0,0,0,-2,-2,-2,37422,6930,0,0,0,0,194879,-37422,0,0,0,389758,33634.833333333336,0
A18764,500000,0,0,1,1,-1,-1,-1,-1,-1,0,901,901,901,901,2264,0,2975,0,0,1363,-2264,-1363,1323.6666666666667,0
A18765,1000000,0,0,1,0,0,0,0,0,0,0,371924,15020,18711,18942,13860,14322,14322,-371924,-381663,-388415,-390764,-397415,15862.833333333334,0
A18766,500000,0,0,0,0,-1,-1,-1,-1,-1,-1,1331,1331,9820,3137,693,20580,13098,8489,-6683,-2444,19887,13098,8109.833333333333,0
A18767,1000000,0,2,1,0,1,-2,-1,2,-1,-1,0,0,538,0,46,0,0,1076,-538,-630,-46,0,97.33333333333333,0
A18768,1000000,0,0,1,0,0,0,0,-1,-1,-2,10845,2310,6930,6930,0,0,0,-10845,-17565,-6743,0,0,2695.0,0
A18769,200000,0,2,0,0,0,0,0,0,0,-2,127533,4551,5313,3123,1617,2620,111,-127533,-130806,-130254,-36914,-2398,2889.1666666666665,0
A18770,200000,0,2,0,0,0,0,0,0,-1,0,62465,3749,13580,2310,26242,1123,1104,-62465,-64211,-13763,-25075,-12148,8018.0,0
A18772,100000,0,2,1,0,-1,-1,-1,-1,-1,-2,869,869,2280,2772,0,0,0,1411,492,-2585,513,513,986.8333333333334,1
A18773,200000,0,2,0,0,0,0,0,0,0,0,129240,4553,4620,4627,4627,4782,4943,-129240,-127484,-129268,-130663,-132742,4692.0,1
A18774,200000,0,2,1,0,2,2,2,2,0,0,51016,6930,4620,0,2079,2079,2324,-60256,-54135,-56745,-53107,-53982,3005.3333333333335,1
A18775,1000000,0,0,1,0,0,0,0,0,0,0,99358,99337,4867,2878,799,69300,122430,-99358,-84962,-72469,-39981,-83028,49935.166666666664,0
A18776,400000,0,0,1,0,0,0,0,0,0,0,43363,16313,5438,7875,7946,5791,10561,-43363,-47018,-54075,-61076,-65851,8987.333333333334,0
A18777,1000000,0,0,1,0,0,0,0,0,0,0,75181,12317,11550,23650,11550,11550,4620,-75181,-68870,-72737,-19623,-23493,12539.5,0
A18778,400000,0,2,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
A18779,1000000,0,0,1,0,-1,-1,-1,-1,-1,-2,65,65,790,57937,0,0,0,725,57147,-57801,0,0,9798.666666666666,0
A18780,400000,0,1,1,0,-1,-1,-1,-1,0,-1,18334,18334,23405,16364,9,3592,0,5071,-6551,-16341,-9092,-3592,10284.0,0
A18781,1000000,0,0,1,0,-1,-1,-2,-2,-2,-2,219,219,0,0,0,0,0,-219,0,0,0,0,36.5,0
A18782,500000,0,0,0,1,1,2,2,2,-1,-1,47801,0,34685,0,104022,46200,103973,-117171,-64523,-237115,-57822,58152,48146.666666666664,0
A18784,1000000,0,0,1,0,0,0,0,0,0,0,105620,16179,20790,16170,11550,11550,24100,-105620,-76516,-73890,-54754,-52613,16723.166666666668,0
A18785,1000000,0,2,1,0,-1,-1,0,0,0,-1,209108,209108,23100,11943,11550,35031,20746,-186008,-200538,-82455,-12832,-14285,51913.0,0
A18786,500000,0,0,1,0,0,0,0,0,0,0,39071,3003,3812,3742,1617,2010,2033,-39071,-42245,-44585,-44775,-46061,2702.8333333333335,0
A18787,300000,0,0,1,0,-1,-1,-1,-1,-1,-1,2583,2583,1132,3310,0,2532,0,-1451,2178,-3310,2532,-2532,1592.8333333333333,0
A18788,200000,0,0,1,0,0,0,0,0,0,0,88006,4851,4620,3927,3019,7854,3465,-88006,-84777,-86207,-86932,-93109,4622.666666666667,0
A18789,500000,0,2,1,0,0,0,0,0,0,0,127142,13865,6948,4634,4724,3109,2763,-127142,-125696,-123594,-123978,-105195,6007.166666666667,0
A18790,500000,0,2,1,0,0,0,0,-1,-1,-2,15593,6930,9166,6214,0,0,12474,-15593,-22853,-6214,0,24948,5797.333333333333,0
A18791,100000,0,2,0,0,0,0,0,0,0,0,61478,4620,4620,4620,2541,2513,2596,-61478,-64398,-67228,-67974,-69085,3585.0,0
A18792,300000,0,2,1,0,2,0,0,0,0,0,249808,12275,10159,9693,4290,19106,4500,-249808,-252541,-257020,-130078,-134606,10003.833333333334,1
A18793,200000,0,2,0,0,0,0,0,0,0,0,197055,9240,9240,5214,4620,4620,1617,-197055,-199011,-129938,-133063,-44666,5758.5,0
A18794,300000,0,2,1,0,1,2,0,0,0,0,224643,0,10395,12012,9240,11550,16632,-245433,-229344,-235470,-237362,-244684,9971.5,0
A18795,1000000,0,0,1,0,0,0,0,0,0,0,75775,5775,6946,119612,4678,3604,1726,-75775,-74303,-184292,-136027,-97701,23723.5,0
A18796,200000,0,2,0,0,-2,-2,-1,2,2,-2,0,0,48965,0,0,0,0,97930,-48965,-47124,-46200,-46200,8160.833333333333,1
A18797,1000000,0,2,1,0,-2,-2,-2,-2,-2,-2,3581,3606,2093,698,1395,698,1906,605,-457,2092,1,2417,1732.6666666666667,0
A18798,200000,0,1,0,0,0,0,0,0,0,0,109676,4334,5542,4202,1090,1102,1090,-109676,-113195,-91065,-35456,-34830,2893.3333333333335,0
A18799,300000,0,2,0,0,0,0,0,0,0,0,212980,7854,8561,6951,5544,5313,5775,-212980,-198355,-171397,-161199,-152765,6666.333333333333,0
A18800,400000,0,0,1,0,1,-2,-1,2,-1,-1,0,0,762,0,2287,0,0,1524,-762,-5336,-2287,0,508.1666666666667,0
A18801,100000,0,0,1,0,-1,-1,-1,-1,-1,-1,1802,1802,2661,1802,6186,3567,3668,859,-859,4384,-2619,838,3281.0,0
A18802,200000,0,2,1,0,0,0,0,0,0,0,88277,9240,12451,6930,3356,4620,3874,-88277,-89161,-93694,-94636,-97762,6745.166666666667,0
A18803,400000,0,2,1,0,0,0,0,0,0,0,173405,8085,6930,4620,4620,4620,4620,-173405,-148838,-126699,-106486,-109383,5582.5,0
A18804,1000000,0,0,1,0,0,0,0,0,0,0,144336,13860,5775,6930,17267,6930,5775,-144336,-143530,-142751,-132391,-133014,9422.833333333334,0
A18805,400000,0,0,1,0,0,0,0,0,0,0,281115,13860,11619,13860,9240,34650,11550,-281115,-290422,-298353,-301610,-333254,15796.5,0
A18806,400000,0,0,1,0,0,0,-1,-1,-1,0,10007,2310,767,0,1534,0,4602,-10007,-767,1534,-767,-767,1535.5,0
A18807,400000,0,1,1,1,1,-2,-2,-2,-1,-1,0,0,0,0,347,386,5955,0,0,694,39,5569,1114.6666666666667,0
A18808,200000,0,2,0,1,0,0,0,0,0,0,165401,6006,8085,6930,2310,3465,1104,-165401,-167376,-164144,-68542,-66611,4650.0,0
A18809,500000,0,0,1,1,0,0,0,0,0,0,28829,4620,13897,2310,3465,30030,1155,-28829,-39083,-27200,-30665,-57521,9246.166666666666,0
A18810,200000,0,0,1,1,0,0,0,0,0,0,54622,4620,4620,4620,3465,3465,3465,-54622,-56406,-59917,-62525,-65126,4042.5,0
A18811,200000,0,0,1,0,-1,2,-1,-1,-1,-1,6283,0,11284,27464,0,9887,47586,-28851,16180,-27464,9887,37699,16036.833333333334,0
A18812,500000,0,0,1,0,1,-1,-1,-1,-1,-1,1506,1506,0,753,4632,1095,753,-1506,753,3879,-3537,-342,1456.5,0
A18813,1000000,0,2,1,0,-1,-1,-1,-1,-1,-1,480,480,480,480,480,480,480,0,0,0,0,0,480.0,1
A18816,300000,0,2,0,1,0,0,0,0,0,2,230258,8547,8547,9582,13860,0,6930,-230258,-233363,-216017,-183324,-192592,7911.0,1
A18817,1000000,0,2,1,0,0,0,0,0,-1,0,156519,6930,6930,420,284130,6329,5082,-156519,-123640,19215,-217267,-188318,51636.833333333336,0
A18818,1000000,0,2,1,1,1,-1,0,0,0,0,243726,247170,11564,10395,6930,6930,6930,-232162,-226331,-217946,-203772,-181903,48319.833333333336,0
A18820,400000,0,2,0,0,1,-2,-2,-2,-1,-1,0,0,0,0,1712,0,3855,0,0,3424,-1712,3855,927.8333333333334,0
A18822,1000000,0,0,1,0,2,0,0,0,0,0,421265,12218,12696,10906,9545,9046,8201,-421265,-407475,-396287,-374800,-337101,10435.333333333334,1
A18823,1000000,0,2,1,0,-1,-1,-1,-1,-2,-2,1060,1070,5775,0,0,0,0,4715,-5775,0,0,0,1140.8333333333333,0
A18826,1000000,0,2,0,0,2,0,0,0,2,0,68071,4620,5775,7161,0,4620,18480,-68071,-72737,-78679,-85962,-80088,6776.0,1
A18827,200000,0,1,1,0,1,2,2,3,2,2,26812,0,7882,0,0,4181,53,-42576,-34220,-32717,-40171,-35502,2019.3333333333333,0
A18828,1000000,0,0,1,0,0,0,0,0,0,0,254929,9240,11550,13950,9240,9240,9240,-254929,-250337,-237071,-231000,-213070,10410.0,0
A18829,1000000,0,0,1,0,0,0,0,0,0,0,351866,12705,13167,13398,13629,14091,14091,-351866,-359362,-366770,-374301,-382356,13513.5,0
A18830,1000000,0,0,0,0,-1,0,0,0,0,0,31266,23100,13860,53130,924,13530,15015,-31266,-43391,-60219,-46216,-36630,19926.5,0
A18831,300000,0,0,1,0,0,0,0,0,0,0,255227,9268,9240,11550,6930,7623,6953,-255227,-248297,-224119,-199314,-201767,8594.0,0
A18837,300000,0,2,0,0,2,0,0,2,0,0,43895,6930,6930,0,2220,4620,4749,-43895,-48060,-46646,-41876,-37896,4241.5,1
A18838,1500000,0,0,1,0,0,0,0,0,0,0,82844,36828,64398,52141,39732,45837,223220,-82844,-87457,-98341,-109032,-138237,77026.0,0
A18839,1000000,0,2,1,0,0,0,2,0,0,0,444955,39501,0,18480,16170,16170,13860,-444955,-449041,-416599,-413102,-422407,17363.5,0
A18840,400000,0,0,1,0,-1,-1,-1,-1,-2,-1,48951,49385,3093,0,0,20275,21933,-45858,-3093,0,40550,1658,15781.0,0
A18841,500000,0,2,1,0,2,2,2,2,0,0,10825,2310,2310,2310,2310,4620,4620,-15445,-17230,-18974,-16410,-20728,3080.0,1
A18842,400000,0,2,0,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
A18844,1000000,0,0,1,1,-2,-2,-2,-2,-2,-2,432,432,869,432,561,425,1913,1306,-2,690,291,3401,772.0,0
A18845,500000,0,0,1,0,0,0,0,0,0,0,45759,4620,4620,4620,2310,4620,4620,-45759,-49623,-53403,-54139,-57519,4235.0,1
A18846,300000,0,2,0,0,0,0,0,0,0,2,193040,8085,9993,6930,20790,0,6930,-193040,-180818,-182423,-186895,-196856,8788.0,1
A18847,400000,0,2,0,0,0,0,0,0,0,0,293040,15015,15246,13860,7161,7392,7623,-293040,-295001,-281679,-188279,-192271,11049.5,0
A18848,400000,0,2,1,0,0,0,0,0,0,0,105110,5544,5082,6930,6930,71652,6930,-105110,-108494,-112894,-117923,-187152,17178.0,0
A18849,300000,0,1,0,1,1,-2,-2,-2,-2,-2,-1391,0,0,0,0,0,0,1391,1391,1391,1391,1391,0.0,0
A18851,1000000,0,0,1,0,-1,-1,-1,-1,0,-1,1943,1952,22860,18427,39,2402,4269,20917,-4308,-18282,-7882,1878,8324.833333333334,0
A18852,100000,0,2,0,1,1,5,4,3,2,2,64230,0,0,0,2772,3003,2275,-64230,-62578,-69210,-67986,-68195,1341.6666666666667,1
A18853,400000,0,2,1,0,0,0,0,0,0,0,39970,9379,13945,19700,16292,0,0,-39970,-34054,-38385,-40818,0,9886.0,0
A18854,200000,0,1,0,0,0,0,0,2,0,0,168173,11550,14091,0,6930,6930,6930,-168173,-178115,-185770,-176068,-179896,7738.5,0
A18855,1000000,0,0,1,0,0,0,0,0,0,0,65341,3370,3696,3712,2074,2310,2121,-65341,-67976,-68256,-68928,-70529,2880.5,0
A18856,100000,0,0,1,0,0,0,0,0,0,0,36378,4620,3465,4620,2310,3465,6930,-36378,-39238,-43095,-44123,-46997,4235.0,0
A18858,500000,0,0,1,0,-1,-1,2,0,0,0,3107,3107,0,2310,2310,924,2310,-3107,-6826,-3615,-5024,-4987,1826.8333333333333,0
A18859,200000,0,0,1,0,0,0,0,0,0,0,149422,6930,6930,6930,6930,5775,28875,-149422,-150048,-150573,-151201,-151728,10395.0,0
A18860,400000,0,2,1,0,0,0,0,0,0,0,304051,14322,15246,9760,8778,8815,9240,-304051,-308993,-307680,-233998,-234698,11026.833333333334,0
A18861,400000,0,2,1,0,0,0,0,0,0,-2,235662,8547,57766,5313,0,3465,0,-235662,-183670,-91938,3465,0,12515.166666666666,0
A18864,500000,0,0,1,0,0,0,0,0,0,0,247759,9240,13860,13860,11550,11550,26565,-247759,-257616,-263735,-267445,-274310,14437.5,0
A18865,400000,0,2,0,0,2,0,0,0,0,-2,231330,10395,5775,2310,0,0,0,-231330,-116553,-115500,0,0,3080.0,0
A18866,400000,0,0,0,0,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
A18867,400000,0,2,0,1,0,0,0,0,0,0,382598,17094,14618,12197,9933,10395,9933,-382598,-383162,-380240,-280774,-279783,12361.666666666666,0
A18868,500000,0,2,1,0,8,7,6,5,4,3,448854,0,0,0,0,13860,0,-448854,-438856,-428641,-473866,-425061,2310.0,1
A18869,1000000,0,2,1,0,1,2,2,0,0,0,55223,4620,0,4636,2310,11550,4620,-55223,-60173,-50855,-48887,-59612,4622.666666666667,1
A18870,200000,0,0,1,0,-1,2,2,2,0,0,10841,0,5775,0,2310,0,0,-22391,-16043,-19984,-9379,-9379,1347.5,0
A18872,200000,0,1,0,0,0,0,-1,0,0,0,16036,2389,63105,3250,991,963,462,-16036,-58785,-53793,-48244,-40644,11860.0,0
A18873,300000,0,0,1,0,1,-1,-1,-1,-1,-1,2298,4620,2079,1848,0,5313,4246,-219,-222,-1610,6011,1938,3017.6666666666665,0
A18874,200000,0,2,1,0,0,0,0,0,0,0,70090,3308,3410,3329,2298,2359,2629,-70090,-63735,-65063,-65442,-65890,2888.8333333333335,0
A18875,300000,0,0,1,0,1,2,2,0,0,0,11564,3465,0,3465,2310,693,938,-11564,-17976,-13955,-15671,-15768,1811.8333333333333,0
A18876,1000000,0,0,1,1,-2,-2,-2,-2,-2,-2,10732,10797,12587,10180,5671,79734,19623,14442,7842,1227,153797,-40488,23098.666666666668,0
A18877,200000,0,2,0,1,-1,-1,-1,-1,-1,-1,26355,332749,843,168630,959,959,115814,-25512,310709,-7955,0,114855,103325.66666666667,1
A18878,1000000,0,0,1,1,0,0,0,0,0,0,98129,4498,4620,8723,1400,24865,7431,-98129,-85840,-67362,-46683,-52388,8589.5,0
A18879,200000,0,2,1,1,0,0,0,0,0,0,153259,5740,6653,5241,3276,11550,4620,-153259,-134953,-110748,-92613,-102710,6180.0,0
A18881,1000000,0,0,1,1,-2,-2,-1,-1,0,0,6163,6163,7443,50254,1155,2310,1097,8723,42811,-49099,-35246,-36965,11403.666666666666,0
A18882,200000,0,2,1,1,0,0,0,0,0,0,117159,4070,5345,2772,2310,2310,1155,-117159,-112850,-112587,-21649,-22490,2993.6666666666665,0
A18884,300000,0,0,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
A18885,1000000,0,0,0,1,0,0,0,0,0,0,15375,11564,4620,9240,46200,11550,9240,-15375,-15528,-19878,-65616,243,15402.333333333334,0
A18886,1000000,0,2,1,1,0,0,0,0,0,0,71543,4620,3181,18505,381,4620,2310,-71543,-72250,-53726,-10501,-14946,5602.833333333333,0
A18887,1000000,0,2,0,1,0,0,0,0,0,0,323469,14054,11605,11596,11765,7436,9295,-323469,-289244,-292044,-291829,-253991,10958.5,0
A18888,1500000,0,2,1,1,-2,-2,-2,-2,-2,-2,-21,0,0,0,4170,0,42199,21,21,8361,-4149,84606,7728.166666666667,0
A18889,1000000,0,1,1,1,0,0,0,0,0,-2,250048,9187,11550,6930,0,0,256872,-250048,-257327,-142412,0,513744,47423.166666666664,0
A18890,1000000,0,2,0,1,0,0,0,0,0,0,699417,28646,30030,30510,23100,21959,23105,-699417,-691064,-705130,-606070,-587525,26225.0,0
A18891,500000,0,0,1,0,1,2,0,0,0,0,454624,0,20848,18549,13026,13985,11781,-496320,-442947,-412474,-392913,-373874,13031.5,1
A18892,1000000,0,2,1,0,-1,0,0,0,0,0,160522,6948,4632,7013,11550,5082,2310,-160522,-155017,-64867,-29492,-9702,6255.833333333333,0
A18893,500000,0,2,1,0,1,2,2,2,2,2,386264,0,36960,0,30030,18480,0,-460184,-416918,-466876,-463432,-437787,14245.0,1
A18894,500000,0,0,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
A18895,1000000,0,2,0,0,0,0,0,2,0,0,52081,9240,11550,0,23100,16170,4620,-52081,-49307,-80508,-43125,-58154,10780.0,0
A18896,100000,0,2,1,0,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
A18897,500000,0,2,1,0,-1,-1,-1,-1,-1,-1,785,1155,0,2310,1155,1063,1409,-785,2587,185,0,346,1182.0,0
A18898,1000000,0,2,0,0,0,0,0,-1,0,-1,77822,6930,6930,48510,46200,43714,52054,-77822,-18729,1638,-82887,8340,34056.333333333336,0
A18899,400000,0,2,1,0,0,0,-1,0,0,0,15015,2310,14615,311850,10857,11550,11550,-15015,297235,-319900,-324537,-325724,60455.333333333336,1
A18902,300000,0,0,1,0,0,0,0,0,0,0,261795,13860,12705,12705,10395,10164,10164,-261795,-250790,-255883,-258595,-258380,11665.5,0
A18905,1000000,0,0,1,0,-1,-1,-1,-1,0,0,26990,34703,42735,133280,25410,34650,11550,15745,91367,-107847,-114389,-123534,47054.666666666664,0
A18906,1000000,0,2,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,11589,0,0,0,0,23178,1931.5,0
A18907,1000000,0,0,1,0,0,0,0,-1,-1,-1,54299,8817,2310,31820,28591,79598,2931,-54299,-28161,-3229,51007,-76667,25677.833333333332,0
A18908,1000000,0,2,0,0,0,0,0,-1,-1,-2,20150,4680,8810,5664,0,0,0,-20150,-14511,-5636,0,0,3192.3333333333335,0
A18909,500000,0,0,1,0,-1,-1,-1,-1,-1,-1,10136,10136,8404,17300,6200,21825,13493,-1732,8896,-11100,15625,-8332,12893.0,0
A18910,500000,0,0,0,0,-1,-1,-1,-1,-1,-1,1714,1714,1714,1714,1714,730,1723,0,0,0,-984,993,1551.5,0
A18911,300000,0,2,1,0,3,2,2,4,4,3,1386,0,0,0,0,0,0,-1386,-1386,-1386,-1386,-693,0.0,1
A18912,200000,0,0,1,0,0,0,0,0,0,0,96258,4553,4645,3927,3661,3791,9240,-96258,-98660,-100252,-102243,-104384,4969.5,0
A18913,1000000,0,0,1,0,-1,-1,-1,-1,-1,0,9610,9623,8332,635,12185,7445,7704,-1278,-7658,11552,-4738,-18993,7654.0,0
A18914,200000,0,2,1,0,1,3,3,2,2,2,110702,8085,0,0,8085,2310,8085,-110702,-108334,-122081,-116096,-127838,4427.5,1
A18915,300000,0,2,0,0,1,2,0,0,0,0,135059,0,6930,6930,6930,11550,0,-148919,-138046,-140887,-143128,-150688,5390.0,1
A18916,200000,0,2,0,0,1,-2,-1,-1,-1,0,337,337,2324,5833,3474,2,1499,4311,3523,-2359,-3458,-1153,2244.8333333333335,0
A18917,200000,0,0,1,0,0,-1,0,-1,-1,0,19774,19774,3696,20635,27221,460,19143,-16078,-10915,6586,-26761,-22931,15154.833333333334,0
A18918,200000,0,2,1,0,2,0,0,0,0,0,13571,4620,4620,3465,3696,3465,3465,-13571,-17584,-20388,-23361,-26078,3888.5,1
A18919,500000,0,0,1,0,2,2,2,2,2,2,368302,18480,18827,15015,15015,13860,0,-405956,-408140,-413867,-417168,-397142,13532.833333333334,1
A18920,400000,0,0,1,0,2,0,0,0,0,0,129353,3460,3728,2834,1513,4620,11550,-129353,-107166,-83557,-59522,-38787,4617.5,1
A18921,400000,0,0,1,0,0,0,-2,-2,-2,-1,0,0,0,0,0,347,347,0,0,0,694,0,115.66666666666667,0
A18923,1000000,0,0,1,0,0,0,0,-2,-2,-2,473897,23100,0,0,0,0,0,-473897,0,0,0,0,3850.0,0
